/ACsolution : pglib_opf_case10000_goc__api 0/4 uniform_0.01
/Date : 04-16-2024 05:52:38 EDT
/MachineName : cool1
/Processor : Intel(R) Xeon(R) Linux64 CPU E5-2687W v3 3.10GHz
/OS : Fedora 34 (Workstation Edition)
branch 3619 f 3213 t 3217 Pft -1.2636866533084924e-10 Ptf 1.2634024362141883e-10 Qft -4.177839132802043e-13 Qtf 3.0409707555858826e-13 cft 1.1091009811367216 sft -1.4123578144385137e-13
branch 3620 f 3214 t 3467 Pft -0.15039502822083894 Ptf 0.15087008380005196 Qft -0.17587399348173463 Qtf 0.17124887871600805 cft 1.1419089527531676 sft -0.00398049017960677
branch 3621 f 3214 t 3721 Pft -0.19950815681614234 Ptf 0.20009805416727502 Qft 0.10806241920337549 Qtf -0.1329322106252287 cft 1.1289372367229986 sft -0.013364675731609378
branch 3622 f 3218 t 3220 Pft 5.712670127084941 Ptf -5.699313197409332 Qft -3.0522851773313397 Qtf 3.099725306868675 cft 0.912310496060231 sft 0.006769212896321331
branch 3623 f 3218 t 3221 Pft -1.3481172468391364e-10 Ptf 1.3481172468391364e-10 Qft 6.701208196001751e-13 Qtf -6.701208196001751e-13 cft 0.9108233166642042 sft -1.5524709261568676e-13
branch 3624 f 3219 t 2074 Pft 0.7839687577711995 Ptf -0.7754902890170837 Qft 0.07822867949788584 Qtf -0.0458534894219326 cft 0.9547369077177041 sft 0.04998482137965082
branch 3625 f 3219 t 2093 Pft 0.22317266552845236 Ptf -0.22219025359287778 Qft -0.04134716266160432 Qtf 0.03909050961229277 cft 0.9698579264840759 sft 0.021306395407542485
branch 3626 f 3220 t 2119 Pft 2.422211326351419 Ptf -2.3964960107601674 Qft -0.6845421298069958 Qtf 0.8496993159929787 cft 0.9278190502031587 sft 0.08886182475040778
branch 3627 f 3222 t 3225 Pft 1.9208573029436755 Ptf -1.92002138559805 Qft 0.7227089400027611 Qtf -0.7179024152652149 cft 1.0065400881438908 sft 0.0020644441101631593
branch 3628 f 3222 t 3226 Pft -1.6684402985571334e-10 Ptf 1.6681560814628293e-10 Qft -1.3374247888082151e-11 Qtf 1.3374247888082151e-11 cft 1.0077553748855435 sft -1.781462195162294e-13
branch 3629 f 3225 t 2452 Pft -2.4861895839563233 Ptf 2.500985283382629 Qft 0.4012837757470725 Qtf -0.36101728341792716 cft 1.0013286658977647 sft -0.0551238896127009
branch 3630 f 3225 t 3111 Pft -0.48282550781403577 Ptf 0.48349507827602833 Qft 0.30270973722812994 Qtf -0.33947215745934994 cft 1.0003963816795318 sft -0.009423033132873659
branch 3631 f 3227 t 3233 Pft 9.431164187414673 Ptf -9.411381466874325 Qft 0.6388488642840993 Qtf -0.5533875115496438 cft 1.1261572270327924 sft 0.010025945106337269
branch 3632 f 3227 t 3234 Pft -2.1234621191058398e-10 Ptf 2.1237463362001438e-10 Qft -1.7531353683185376e-12 Qtf 1.8668222060401536e-12 cft 1.12920497485313 sft -2.2045775741377551e-13
branch 3633 f 3233 t 1995 Pft 0.07402410642333426 Ptf -0.07399662422734513 Qft 0.14021793025042295 Qtf -0.1427137542161112 cft 1.1223047598334759 sft 0.0002536445663684917
branch 3634 f 3233 t 2049 Pft 0.9805467135489139 Ptf -0.9796563805251808 Qft 0.16781183615618495 Qtf -0.16538736930813008 cft 1.1211888558138887 sft 0.0057809481508221735
branch 3635 f 3233 t 3727 Pft -0.3686814687863599 Ptf 0.36890121492890804 Qft 0.04278305353078647 Qtf -0.04454936103664718 cft 1.1234094933543284 sft -0.003884088622326322
branch 3636 f 3233 t 3742 Pft -0.5040100690141345 Ptf 0.5042158248725586 Qft -0.24186126867388155 Qtf 0.24201269641016596 cft 1.1244922279116896 sft -0.001726513193265521
branch 3637 f 3235 t 3238 Pft 0.946568807711411 Ptf -0.946311444322855 Qft 0.011436385967338036 Qtf -0.010522302207912115 cft 1.0094756637311804 sft 0.000971649320211443
branch 3638 f 3235 t 3239 Pft -1.439264856688018e-10 Ptf 1.439549073782322e-10 Qft -1.0926175446532173e-11 Qtf 1.103986228425379e-11 cft 1.0097619481630078 sft -1.6741644174732914e-13
branch 3639 f 3236 t 151 Pft 0.5914049463992109 Ptf -0.5862445099605372 Qft -0.04639436040277417 Qtf 0.04212990450169635 cft 1.0246052382427226 sft 0.03801354905932094
branch 3640 f 3238 t 133 Pft 1.014168626482821 Ptf -1.0055511376510107 Qft 0.0684596465829074 Qtf -0.20239396682401037 cft 0.9895837037695653 sft 0.06518974479086917
branch 3641 f 3238 t 2847 Pft -2.244742473631566 Ptf 2.2661641742892504 Qft 0.21082798145614115 Qtf -0.06161609108965019 cft 1.0081956669887109 sft -0.09749388292646134
branch 3642 f 3240 t 3246 Pft -0.9098548746049387 Ptf 0.9100843091492478 Qft 0.14831541056843184 Qtf -0.14743723007130688 cft 1.0742690890083804 sft -0.0010529503796156616
branch 3643 f 3240 t 3247 Pft -2.048893799273183e-10 Ptf 2.048893799273183e-10 Qft -2.3756205622591425e-13 Qtf 3.512488939475303e-13 cft 1.0741698612005253 sft -2.418528131669834e-13
branch 3644 f 3241 t 2627 Pft 0.5040965485420499 Ptf -0.5034795209202729 Qft -0.03806743561093111 Qtf -0.022182845860423475 cft 1.0614559078726105 sft 0.01277127767742488
branch 3645 f 3242 t 2134 Pft 0.7170724285841777 Ptf -0.7106235012074346 Qft -0.024329744265430636 Qtf 0.04498359447196629 cft 1.0672139263682623 sft 0.04319059246820271
branch 3646 f 3248 t 3250 Pft 5.097840115297437 Ptf -5.09073001801503 Qft 1.6015178512728423 Qtf -1.5704440927790526 cft 1.0810037642849166 sft 0.00558304149098767
branch 3647 f 3248 t 3251 Pft -1.1974163475208269e-10 Ptf 1.1971321304265228e-10 Qft -1.7408214009782132e-13 Qtf 2.8776897781943735e-13 cft 1.0842699721804452 sft -1.2693875791217385e-13
branch 3648 f 3249 t 2159 Pft 1.0257328545601287 Ptf -1.004045381920237 Qft -0.017538628813228874 Qtf 0.12520621207439464 cft 1.00833624826987 sft 0.13332510824669241
branch 3649 f 3249 t 2248 Pft 1.020686928191072 Ptf -1.0058312056460723 Qft -0.11278099314854328 Qtf 0.17477108796547247 cft 1.0223234442215192 sft 0.0746568893545499
branch 3650 f 3250 t 2202 Pft 2.745346603313366 Ptf -2.6680942356036823 Qft 0.3499392634764616 Qtf 0.18523892753640986 cft 1.0080478838496254 sft 0.25527501784861945
branch 3651 f 3252 t 3254 Pft 1.687930413246859 Ptf -1.6872925338837619 Qft -0.07138201272553124 Qtf 0.07415433457279141 cft 1.1630172051345216 sft 0.001925920690277126
branch 3652 f 3252 t 3255 Pft -1.2473682936234365e-10 Ptf 1.2473682936234365e-10 Qft 3.0132824162369633e-12 Qtf -2.8995955785153473e-12 cft 1.1633754053676162 sft -1.3794353802916316e-13
branch 3653 f 3256 t 3259 Pft 1.0481827979049603 Ptf -1.0478813117554215 Qft -0.47251767419114826 Qtf 0.47379899032690814 cft 1.0525853188885623 sft 0.0011825506955062581
branch 3654 f 3256 t 3260 Pft -1.9160233187528863e-10 Ptf 1.9163075358471904e-10 Qft -8.629586331024039e-13 Qtf 8.629586331024039e-13 cft 1.0523549147324371 sft -1.95201851770268e-13
branch 3655 f 3257 t 2785 Pft -0.012133279518285859 Ptf 0.012278864380917357 Qft -0.10434220888574382 Qtf 0.07494400916285622 cft 1.088607203779068 sft 0.0005250462842481262
branch 3656 f 3261 t 3263 Pft 6.589235444592778 Ptf -6.579660266699411 Qft 0.7290288006828858 Qtf -0.6857323441217202 cft 1.0534128393941047 sft 0.006685128244876445
branch 3657 f 3261 t 3264 Pft -1.7233223987385502e-13 Ptf 1.7233223987385502e-13 Qft -7.770920511075328e-14 Qtf 7.770920511075328e-14 cft 1.0556865534991138 sft -2.0510831573433132e-16
branch 3658 f 3262 t 417 Pft -0.7348730894050405 Ptf 0.751161391723164 Qft 0.44663800437677603 Qtf -0.3758449241082268 cft 1.0436099431183261 sft -0.09448696973651419
branch 3659 f 3263 t 581 Pft 1.9882786811362378 Ptf -1.9825322649393322 Qft 0.16355970827691846 Qtf -0.20875598117995975 cft 1.0446937328939507 sft 0.0316437608263143
branch 3660 f 3265 t 3266 Pft 12.098910843975068 Ptf -12.060719881046287 Qft 1.5308365056518376 Qtf -1.3767557241805441 cft 1.1240475187387233 sft 0.013711783100811965
branch 3661 f 3265 t 3267 Pft -1.177701301878275e-10 Ptf 1.177701301878275e-10 Qft -4.587650366075263e-14 Qtf -6.78103340608634e-14 cft 1.1293472815951229 sft -1.3553873705655392e-13
branch 3662 f 3266 t 1769 Pft 1.7063069908541952 Ptf -1.6963289824584646 Qft 0.1826156892653505 Qtf -0.14346899847804523 cft 1.1093279767177413 sft 0.028236335929642784
branch 3663 f 3266 t 3500 Pft 1.1504086775754574 Ptf -1.1483135944610063 Qft -0.033095190400103225 Qtf 0.03951963522905466 cft 1.1171484299709216 sft 0.008960315295228794
branch 3664 f 3268 t 3274 Pft 2.8081919680917924 Ptf -2.8065407959351223 Qft 0.7729153250645594 Qtf -0.7653055751250121 cft 1.1802215715039097 sft 0.0027989129487082974
branch 3665 f 3268 t 3275 Pft -2.32343786411309e-10 Ptf 2.323722081207394e-10 Qft -1.0365116891064285e-11 Qtf 1.0365116891064285e-11 cft 1.1816867459011744 sft -2.601978737171299e-13
branch 3666 f 3274 t 3704 Pft 0.8134582896347753 Ptf -0.812314921398406 Qft 0.025496033409842647 Qtf -0.1121466688225168 cft 1.1757636695672034 sft 0.014752821390453731
branch 3667 f 3276 t 3281 Pft 0.48144527889523075 Ptf -0.4813969504618653 Qft -0.051765516118647395 Qtf 0.05199104880753454 cft 1.1643214545929845 sft 0.0005516424387151361
branch 3668 f 3276 t 3282 Pft -2.144053932189054e-10 Ptf 2.144622366377662e-10 Qft -4.609692318790627e-12 Qtf 4.4960054810690106e-12 cft 1.1643790240819367 sft -2.3016078806047207e-13
branch 3669 f 3277 t 2672 Pft 4.709162344558934 Ptf -4.700308898580816 Qft 0.5671206395780756 Qtf -0.5169750115471002 cft 1.1145952505269738 sft 0.015051878193134824
branch 3670 f 3281 t 297 Pft 5.339806565201181 Ptf -5.290039157525223 Qft -0.7177682814795316 Qtf -1.048036053003881 cft 1.1364809113130503 sft 0.1614716269572927
branch 3671 f 3283 t 3284 Pft 3.561954918876076 Ptf -3.5594568295611926 Qft 0.5288395852722142 Qtf -0.5154407425832569 cft 1.1405782146479884 sft 0.004086762095514201
branch 3672 f 3283 t 3285 Pft -1.2553491380978962e-10 Ptf 1.2556333551922003e-10 Qft -4.980942235236756e-13 Qtf 4.980942235236756e-13 cft 1.141985875440793 sft -1.343296623967394e-13
branch 3673 f 3284 t 864 Pft 1.9429930362404872 Ptf -1.9275920339355836 Qft 0.1727251883773694 Qtf -0.10372077383647749 cft 1.1264052494149044 sft 0.04170689322581193
branch 3674 f 3284 t 3322 Pft 0.2126912387732329 Ptf -0.21255603103256357 Qft 0.0994301607120675 Qtf -0.10360566177362068 cft 1.137343306714447 sft 0.002338307659342459
branch 3675 f 3284 t 3430 Pft -1.2978436349980444 Ptf 1.305091292538697 Qft -0.026951407452626336 Qtf 0.058454669139697296 cft 1.1461518500043546 sft -0.032262282515451796
branch 3676 f 3286 t 3288 Pft 0.32688022688511315 Ptf -0.32683947284222786 Qft -0.2270517844720718 Qtf 0.22721480064361294 cft 1.0884693944298722 sft 0.0004296803375335045
branch 3677 f 3286 t 3289 Pft -2.2566221994810542e-10 Ptf 2.2569064165753582e-10 Qft -9.886472424063663e-12 Qtf 9.886472424063663e-12 cft 1.0883066228948401 sft -2.329531200097325e-13
branch 3678 f 3287 t 1544 Pft 1.375855781437107 Ptf -1.3619271141615612 Qft -0.03069626307826251 Qtf 0.09804794900186348 cft 1.0428864945464944 sft 0.05344689357311225
branch 3679 f 3287 t 2958 Pft 1.0690665423850527 Ptf -1.0675254523968798 Qft 0.1240320959866556 Qtf -0.11828875538311129 cft 1.0500962948542034 sft 0.006678150748299994
branch 3680 f 3288 t 3526 Pft 0.32683947302867145 Ptf -0.32617685835447174 Qft -0.22721480063568322 Qtf 0.041012065683554075 cft 1.0934238354133203 sft 0.017374863906822014
branch 3681 f 3291 t 3293 Pft 3.2122840469930236 Ptf -3.209870913120444 Qft -0.4165325802154952 Qtf 0.42839715508885223 cft 1.043236792000298 sft 0.0038904629952117185
branch 3682 f 3291 t 3294 Pft -1.998940150944518e-10 Ptf 1.999224368038822e-10 Qft 6.572751092576517e-13 Qtf -7.709619469792678e-13 cft 1.0435162317269813 sft -2.2626203139561812e-13
branch 3683 f 3293 t 6660 Pft 1.9372803309760327 Ptf -1.919832902905255 Qft -0.10124802362842633 Qtf 0.17074323463209584 cft 1.0360505236970308 sft 0.05853372874521189
branch 3684 f 3293 t 6710 Pft 1.351912387042313 Ptf -1.3449931130320347 Qft -0.2516322903680011 Qtf 0.26660983074153727 cft 1.0434022275187995 sft 0.032788997431100926
branch 3685 f 3295 t 3301 Pft 6.4846798829751995 Ptf -6.474160757589231 Qft -0.5367307392316472 Qtf 0.5823136159042444 cft 1.0856187281848113 sft 0.0077319927647701925
branch 3686 f 3295 t 3302 Pft -1.9747316621196712e-10 Ptf 1.9741632279310631e-10 Qft -1.913564538911399e-12 Qtf 1.913564538911399e-12 cft 1.0867416167883759 sft -2.1485203994763284e-13
branch 3687 f 3301 t 3519 Pft 3.629302490701008 Ptf -3.6131055964976646 Qft 0.18067140222414452 Qtf -0.07563164720752497 cft 1.0778115652675326 sft 0.03636744003603458
branch 3688 f 3301 t 3523 Pft 3.517118463188763 Ptf -3.50896755519618 Qft 0.6562496352455308 Qtf -0.5974537325246284 cft 1.0778921772057228 sft 0.02194552248033099
branch 3689 f 3303 t 3304 Pft 0.15691708158236428 Ptf -0.1569062158703648 Qft 0.16119700997823172 Qtf -0.16115311250136044 cft 1.1641819863894123 sft 0.00011818699990342851
branch 3690 f 3303 t 3305 Pft -1.4014060919912717e-10 Ptf 1.4019745261798797e-10 Qft -1.169478173665515e-11 Qtf 1.1922155412098382e-11 cft 1.1643840246399317 sft -1.4142421933050878e-13
branch 3691 f 3304 t 3494 Pft 0.3281244036866081 Ptf -0.3273499713704876 Qft -0.02233751270658578 Qtf 0.021682529342926013 cft 1.1619236445684178 sft 0.011077520810191267
branch 3692 f 3304 t 3755 Pft -0.7489078971367146 Ptf 0.7500043878344304 Qft -0.06396637513128245 Qtf 0.06577200843008346 cft 1.1663585613340302 sft -0.008119888602853856
branch 3693 f 3306 t 3316 Pft 7.87208135035393 Ptf -7.86091148378258 Qft -0.5312424701751628 Qtf 0.5865599046240153 cft 1.1692710349677033 sft 0.00829852554520771
branch 3694 f 3307 t 3315 Pft -1.05912890706312 Ptf 1.06056715203598 Qft 2.2538499847331424 Qtf -2.2484166148359237 cft 1.1622047867971477 sft -0.0016888509814137773
branch 3695 f 3307 t 3317 Pft -2.8887323112184455e-10 Ptf 2.8893007454070536e-10 Qft -2.1927706838369577e-11 Qtf 2.1927706838369577e-11 cft 1.164217748976769 sft -2.858697548335851e-13
branch 3696 f 3308 t 2751 Pft -1.6924057554319512 Ptf 1.6970466809784939 Qft -0.31781786532591555 Qtf 0.33565524970485144 cft 1.193826647325395 sft -0.013729638750870918
branch 3697 f 3308 t 3661 Pft -0.7020958506252739 Ptf 0.7036975150295788 Qft 0.15293697914527127 Qtf -0.15083046436430902 cft 1.1881397827414761 sft -0.01163658231041774
branch 3698 f 3315 t 1852 Pft 3.2581991008006437 Ptf -3.2393057473920317 Qft 0.634318462400056 Qtf -0.5404617788542825 cft 1.1415258074901666 sft 0.057703191739621705
branch 3699 f 3315 t 3667 Pft -2.187163735399767 Ptf 2.1911495455052323 Qft 1.4137761160350495 Qtf -1.388202722583796 cft 1.152425714820472 sft -0.015226002616526544
branch 3700 f 3316 t 3160 Pft 8.509737381279109 Ptf -8.471495475638754 Qft 1.3853021333479014 Qtf -1.5287541012780772 cft 1.1433927793923309 sft 0.09168348813574011
branch 3701 f 3318 t 3319 Pft 3.92287508055952 Ptf -3.9194875475795343 Qft -1.0252694853023079 Qtf 1.0414707299891481 cft 1.1164446532779126 sft 0.004550974570234558
branch 3702 f 3318 t 3320 Pft -1.0285010064216196e-13 Ptf 1.0285010064216196e-13 Qft 2.285557792048044e-14 Qtf -2.285557792048044e-14 cft 1.1162191181126087 sft 1.2392521654554052e-16
branch 3703 f 3319 t 2640 Pft 1.5115982161818433 Ptf -1.492741083703943 Qft -0.06735660013558925 Qtf 0.13264888827709936 cft 1.1050609908736144 sft 0.05549346013571536
branch 3704 f 3319 t 2792 Pft -0.10044435843877733 Ptf 0.10097296123395474 Qft -0.2473641981640432 Qtf 0.2328003164066358 cft 1.1277719966844924 sft -0.002189193010461492
branch 3705 f 3321 t 3325 Pft 1.0218009975520645 Ptf -1.0215472793006357 Qft -0.29691305216113684 Qtf 0.297998966277084 cft 1.1157039408082015 sft 0.0011675553073531618
branch 3706 f 3321 t 3326 Pft -3.4632259699649096e-10 Ptf 3.4632259699649096e-10 Qft -4.2145890329795744e-11 Qtf 4.2373264005238976e-11 cft 1.1156416940918827 sft -3.4284755137629424e-13
branch 3707 f 3322 t 809 Pft 1.589222688510787 Ptf -1.5819857277075484 Qft 0.2382609522019214 Qtf -0.21038066047048626 cft 1.1267159569461116 sft 0.02378415745064789
branch 3708 f 3327 t 3338 Pft -1.298182954599715 Ptf 1.3073258215045107 Qft 5.9631607513426585 Qtf -5.923880286122173 cft 1.0933106325704687 sft -0.0031159456578030253
branch 3709 f 3327 t 3339 Pft -1.8297623885744085e-10 Ptf 1.8300466056687126e-10 Qft -1.2134367201879298e-11 Qtf 1.2134367201879298e-11 cft 1.0998773896444172 sft -2.078327862225835e-13
branch 3710 f 3327 t 3340 Pft -2.2625472932895394e-10 Ptf 2.2628315103838434e-10 Qft -1.4915684291117436e-11 Qtf 1.4688310615674204e-11 cft 1.09987738964443 sft -2.274926443787765e-13
branch 3711 f 3328 t 907 Pft 3.7625909223994847 Ptf -3.714063826530651 Qft 0.44472513025704113 Qtf -0.09342685790709421 cft 1.0354113587650347 sft 0.12460045622061529
branch 3712 f 3338 t 2451 Pft -23.642452367396587 Ptf 23.995129453946802 Qft 6.494946256176347 Qtf -1.9632563788979087 cft 1.0316643256733995 sft -0.23990794876779292
branch 3713 f 3341 t 3346 Pft 4.077536633754574 Ptf -4.073964489551072 Qft -0.6093881765901934 Qtf 0.6255342683903173 cft 1.1892669829108948 sft 0.0047599634448927805
branch 3714 f 3342 t 3345 Pft -2.109023449208708 Ptf 2.109937954780891 Qft 0.5177211504607773 Qtf -0.5135064726065981 cft 1.1860236214680269 sft -0.0023546407247186287
branch 3715 f 3343 t 3443 Pft -0.4311731431381203 Ptf 0.43357426802472165 Qft 0.08023460391463909 Qtf -0.14085514669627752 cft 1.1851795883998728 sft -0.02538181948014668
branch 3716 f 3346 t 2702 Pft -1.805232814557698 Ptf 1.8071297756013909 Qft -1.2144886355569349 Qtf -0.27551333141840706 cft 1.1944510383080855 sft -0.01668867653900025
branch 3717 f 3346 t 3366 Pft 5.879197304305295 Ptf -5.8533640880992035 Qft 0.5889543671706801 Qtf -1.8440456095500732 cft 1.167088817913814 sft 0.06918606177124144
branch 3718 f 3347 t 3353 Pft 3.614848403171668 Ptf -3.6062133508046132 Qft 4.140151903692063 Qtf -4.106475199460297 cft 1.0435609794929919 sft 0.0029873270802419556
branch 3719 f 3347 t 3354 Pft -2.9000272189730655e-10 Ptf 2.9003114360673695e-10 Qft -7.417956620734344e-12 Qtf 7.1905829452911115e-12 cft 1.0494894117413907 sft -3.0026361553332087e-13
branch 3720 f 3348 t 1054 Pft 1.3628500085771253 Ptf -1.357855630689193 Qft 0.9230605707673241 Qtf -0.9016028047005924 cft 1.0528350806917395 sft 0.010903897620343328
branch 3721 f 3353 t 1158 Pft 2.3056629203671015 Ptf -2.2986436133078456 Qft -0.03990624261981482 Qtf 0.07845775857432416 cft 1.0348402737147508 sft 0.032564410147944874
branch 3722 f 3353 t 1165 Pft 0.8962015717077485 Ptf -0.8949675993238471 Qft -0.11269947703489631 Qtf 0.06882488898023294 cft 1.0374924523680988 sft 0.013129376590585095
branch 3723 f 3355 t 3360 Pft -0.01791979904656399 Ptf 0.0179199059523229 Qft 0.013636853318932409 Qtf -0.013636358879754808 cft 1.1383745897221267 sft -2.3163826139636398e-05
branch 3724 f 3355 t 3361 Pft -2.9171547099349917e-10 Ptf 2.9168704928406876e-10 Qft -6.254046688164231e-11 Qtf 6.242678004392069e-11 cft 1.1383854258776707 sft -2.9846094298348273e-13
branch 3725 f 3356 t 499 Pft 0.551036628664721 Ptf -0.5502539304352814 Qft 0.1095191627827537 Qtf -0.11153137040263822 cft 1.1565995787610301 sft 0.006549319250628982
branch 3726 f 3360 t 291 Pft 0.23959930269193114 Ptf -0.23819196328159314 Qft 0.12017264890560664 Qtf -0.41216683049122327 cft 1.1058174792022788 sft 0.022378863610111908
branch 3727 f 3360 t 2675 Pft -1.452346202545114 Ptf 1.455772272525914 Qft -0.13203260596737804 Qtf 0.1041734976917928 cft 1.1428532601360513 sft -0.0257955742911571
branch 3728 f 3362 t 3366 Pft -0.9798735880258108 Ptf 0.9825001716641283 Qft -3.321685240946032 Qtf 3.333662462337053 cft 1.145604426238055 sft -0.00028663457903557537
branch 3729 f 3363 t 3367 Pft 6.892821865237141 Ptf -6.881132508585426 Qft 1.8811938857709365 Qtf -1.834436459164077 cft 1.0881982811346846 sft 0.006422523394738585
branch 3730 f 3364 t 840 Pft 0.9923514185335987 Ptf -0.9881513430842781 Qft -0.15144294896591817 Qtf 0.16071612926699744 cft 1.0598879461083537 sft 0.01871398170206458
branch 3731 f 3366 t 3281 Pft 4.870863916634585 Ptf -4.858409614527816 Qft -1.4896168527782407 Qtf 0.6657772326784085 cft 1.1560110475975451 sft 0.046208588155998764
branch 3732 f 3367 t 2690 Pft -3.6889463983634427 Ptf 3.7047356488472487 Qft 0.41421279694675356 Qtf -0.3620744329255499 cft 1.084823361377967 sft -0.03656243367149164
branch 3733 f 3368 t 3373 Pft 9.61936018609747 Ptf -9.594219059626216 Qft 2.1369925640350336 Qtf -2.0207148541055564 cft 0.9222355400830223 sft 0.010164611454723298
branch 3734 f 3368 t 3374 Pft -1.0798768768627773e-09 Ptf 1.0798768768627773e-09 Qft -3.075830442401664e-10 Qtf 3.075830442401664e-10 cft 0.9269162482728873 sft -1.0941218544099727e-12
branch 3735 f 3369 t 2754 Pft 0.3912502594286243 Ptf -0.390911233824252 Qft 0.03214720116693037 Qtf -0.03143687587512467 cft 0.8718868339875311 sft 0.0037715494340592086
branch 3736 f 3375 t 3379 Pft 5.55084285552406 Ptf -5.543670544846357 Qft -1.4492815367792211 Qtf 1.4821546273851247 cft 1.1015731421405797 sft 0.0064537547089049295
branch 3737 f 3376 t 3380 Pft -4.398383070047731 Ptf 4.402612017423638 Qft 0.566989308747291 Qtf -0.5460207780083219 cft 1.116531014796617 sft -0.005370153286718887
branch 3738 f 3379 t 7081 Pft 9.056543139457315 Ptf -8.983343182793933 Qft -0.7312959943209221 Qtf -0.5244304612325352 cft 1.0840898137487198 sft 0.1513576769165787
branch 3739 f 3379 t 7165 Pft 8.096835480626874 Ptf -8.021136680964439 Qft -2.2856238266971753 Qtf 0.4169035217335798 cft 1.106927466973326 sft 0.1554146822379215
branch 3740 f 3380 t 163 Pft -1.4847983407422192 Ptf 1.4952502354749677 Qft 0.34025067772631745 Qtf -0.3474860911573896 cft 1.1089458235854908 sft -0.06098003414267847
branch 3741 f 3380 t 2721 Pft -1.0732478557821576 Ptf 1.0773303708739397 Qft 0.11190656649482161 Qtf -0.13853303579020132 cft 1.1163691321793934 sft -0.03624046597317569
branch 3742 f 3381 t 3383 Pft 1.2889214563938227 Ptf -1.2884648482096994 Qft 0.23331689128271027 Qtf -0.23162091802727336 cft 1.0515271381315414 sft 0.001275149585090676
branch 3743 f 3381 t 3384 Pft -5.018110772607356e-10 Ptf 5.018110772607356e-10 Qft -9.010360250675211e-11 Qtf 9.010360250675211e-11 cft 1.0521306857065011 sft -5.327702787280399e-13
branch 3744 f 3385 t 3392 Pft -0.82268319425961 Ptf 0.8229745074033012 Qft -0.5397735528038059 Qtf 0.5407737279301703 cft 0.9978361850688666 sft -0.0006854316315684166
branch 3745 f 3386 t 3391 Pft 1.0207053165950883 Ptf -1.0204812694879495 Qft -0.32168131288524604 Qtf 0.3228228862406719 cft 1.0736399141949429 sft 0.0011597077750381797
branch 3746 f 3387 t 2270 Pft 0.9740762091995322 Ptf -0.9534638649012998 Qft 0.10248195094944412 Qtf -0.025353797188861105 cft 1.0353329460113712 sft 0.09851075713337071
branch 3747 f 3388 t 3949 Pft 0.2432513401280908 Ptf -0.2385373306377797 Qft -0.13880486973751716 Qtf 0.14927397763224104 cft 0.9903969702213781 sft 0.04940294983226209
branch 3748 f 3391 t 3930 Pft -0.11102612965963327 Ptf 0.11117744257809664 Qft -0.11670404429833789 Qtf -0.07819859998840775 cft 1.0762804595152025 sft -0.006065649020687467
branch 3749 f 3391 t 3930 Pft -0.11102612965963414 Ptf 0.11117744257809752 Qft -0.1167040442983377 Qtf -0.07819859998840795 cft 1.0762804595152025 sft -0.006065649020687467
branch 3750 f 3392 t 3250 Pft -0.8229745073256304 Ptf 0.8296969437921128 Qft -0.5407737279690742 Qtf 0.49128837092074484 cft 1.0362650993277267 sft -0.049649689378853945
branch 3751 f 3393 t 3399 Pft 0.6428560222179017 Ptf -0.6427554852632541 Qft -0.14038497808546366 Qtf 0.14084342659854995 cft 1.0766477297868644 sft 0.0007679521098719946
branch 3752 f 3393 t 3400 Pft -1.7122901865157113e-10 Ptf 1.7122901865157113e-10 Qft 1.081044143605921e-12 Qtf -1.194730981327537e-12 cft 1.0766484049174412 sft -1.9379123044864793e-13
branch 3753 f 3394 t 129 Pft -0.03631002161964879 Ptf 0.036375291406302454 Qft 0.04225373671735571 Qtf -0.05171331878719126 cft 1.0674598661013666 sft -0.003841319887414413
branch 3754 f 3399 t 19 Pft -0.605889059859021 Ptf 0.6071213920898517 Qft -0.07941548022473466 Qtf -0.2293414398829734 cft 1.075775863218303 sft -0.022761732079545887
branch 3755 f 3401 t 3405 Pft -0.2703582901859851 Ptf 0.2704731672043328 Qft -0.6206904063598101 Qtf 0.6211221854979355 cft 1.1578319389340197 sft -0.00011469031905205936
branch 3756 f 3401 t 3406 Pft -2.830243797307801e-10 Ptf 2.829675363119193e-10 Qft -9.945105243598913e-13 Qtf 7.671368489166593e-13 cft 1.1570769824870053 sft -2.8293612496539714e-13
branch 3757 f 3405 t 2824 Pft -5.844221344981318 Ptf 5.873512660707254 Qft 0.8855897305640504 Qtf -1.9139902204244246 cft 1.138771342066413 sft -0.09058675492561666
branch 3758 f 3405 t 3652 Pft 5.573748178011253 Ptf -5.547100469371752 Qft -1.50671191606085 Qtf 0.20912217640703407 cft 1.1629562790267884 sft 0.08352955267793677
branch 3759 f 3407 t 3412 Pft 1.1050405380878017 Ptf -1.1045484686557456 Qft 0.9016170909573302 Qtf -0.8993838527653961 cft 1.0733899409651544 sft 0.0010695273918325688
branch 3760 f 3407 t 3413 Pft -2.0749916527590608e-10 Ptf 2.0747074356647567e-10 Qft -9.779473661839833e-12 Qtf 9.665786824118217e-12 cft 1.0747411596724443 sft -2.4272719435099676e-13
branch 3761 f 3408 t 526 Pft 0.7193731805328337 Ptf -0.7141952023427095 Qft 0.06751829887895522 Qtf -0.052217236576556414 cft 1.0369071011402797 sft 0.029175021356517467
branch 3762 f 3412 t 587 Pft 2.9381066928455026 Ptf -2.915412978046223 Qft 0.7822292491119849 Qtf -0.6686411658559375 cft 1.0489870415024214 sft 0.05370643224453136
